topicID	workerID	docID	gold	label
20032	w225	clueweb09-en0000-36-02287	-1	2
20032	w225	clueweb09-en0000-36-02288	-1	1
20032	w225	clueweb09-en0000-38-14154	-1	1
20032	w225	clueweb09-en0000-30-07346	-1	1
20032	w225	clueweb09-en0000-41-09017	1	1
20032	w100	clueweb09-en0000-53-09425	-1	2
20032	w100	clueweb09-en0000-38-14158	-1	1
20032	w100	clueweb09-en0011-03-34855	2	1
20032	w100	clueweb09-en0000-38-14155	-1	2
20032	w100	clueweb09-en0000-38-14157	-1	2
20032	w25	clueweb09-en0000-53-09425	-1	1
20032	w25	clueweb09-en0000-38-14158	-1	1
20032	w25	clueweb09-en0011-03-34855	2	1
20032	w25	clueweb09-en0000-38-14155	-1	1
20032	w25	clueweb09-en0000-38-14157	-1	1
20032	w101	clueweb09-en0000-53-09425	-1	2
20032	w101	clueweb09-en0000-38-14158	-1	2
20032	w101	clueweb09-en0011-03-34855	2	2
20032	w101	clueweb09-en0000-38-14155	-1	2
20032	w101	clueweb09-en0000-38-14157	-1	2
20032	w102	clueweb09-en0000-53-09425	-1	0
20032	w102	clueweb09-en0000-38-14158	-1	0
20032	w102	clueweb09-en0011-03-34855	2	0
20032	w102	clueweb09-en0000-38-14155	-1	0
20032	w102	clueweb09-en0000-38-14157	-1	0
20032	w108	clueweb09-en0000-53-09425	-1	1
20032	w108	clueweb09-en0000-38-14158	-1	1
20032	w108	clueweb09-en0011-03-34855	2	1
20032	w108	clueweb09-en0000-38-14155	-1	1
20032	w101	clueweb09-en0000-72-04068	-1	2
20032	w101	clueweb09-en0000-72-04069	-1	2
20032	w101	clueweb09-en0000-70-00084	-1	2
20032	w101	clueweb09-en0000-72-04070	-1	2
20032	w101	clueweb09-en0000-30-07349	1	2
20032	w102	clueweb09-en0000-72-04068	-1	0
20032	w102	clueweb09-en0000-72-04069	-1	0
20032	w102	clueweb09-en0000-70-00084	-1	0
20032	w102	clueweb09-en0000-72-04070	-1	0
20032	w102	clueweb09-en0000-30-07349	1	0
20032	w118	clueweb09-en0000-72-04068	-1	0
20032	w118	clueweb09-en0000-72-04069	-1	0
20032	w118	clueweb09-en0000-70-00084	-1	0
20032	w118	clueweb09-en0000-72-04070	-1	0
20032	w118	clueweb09-en0000-30-07349	1	0
20032	w127	clueweb09-en0000-72-04068	-1	0
20032	w127	clueweb09-en0000-72-04069	-1	1
20032	w127	clueweb09-en0000-70-00084	-1	0
20032	w127	clueweb09-en0000-72-04070	-1	2
20032	w105	clueweb09-en0000-72-04068	-1	-2
20032	w105	clueweb09-en0000-72-04069	-1	-2
20032	w105	clueweb09-en0000-70-00084	-1	1
20032	w105	clueweb09-en0000-72-04070	-1	-2
20032	w105	clueweb09-en0000-30-07349	1	-2
20032	w120	clueweb09-en0008-19-06762	2	1
20032	w120	clueweb09-en0000-95-28646	-1	1
20032	w120	clueweb09-en0000-95-28647	-1	1
20032	w120	clueweb09-en0000-95-28660	-1	2
20032	w120	clueweb09-en0000-92-34666	-1	1
20032	w126	clueweb09-en0008-19-06762	2	2
20032	w126	clueweb09-en0000-95-28646	-1	0
20032	w126	clueweb09-en0000-95-28647	-1	0
20032	w126	clueweb09-en0000-95-28660	-1	0
20032	w126	clueweb09-en0000-92-34666	-1	2
20032	w109	clueweb09-en0008-19-06762	2	1
20032	w109	clueweb09-en0000-95-28646	-1	1
20032	w109	clueweb09-en0000-95-28647	-1	1
20032	w109	clueweb09-en0000-95-28660	-1	1
20032	w101	clueweb09-en0008-19-06762	2	2
20032	w101	clueweb09-en0000-95-28646	-1	2
20032	w101	clueweb09-en0000-95-28647	-1	2
20032	w101	clueweb09-en0000-95-28660	-1	2
20032	w101	clueweb09-en0000-92-34666	-1	2
20032	w102	clueweb09-en0008-19-06762	2	0
20032	w102	clueweb09-en0000-95-28646	-1	0
20032	w102	clueweb09-en0000-95-28647	-1	0
20032	w102	clueweb09-en0000-95-28660	-1	0
20032	w102	clueweb09-en0000-92-34666	-1	0
20032	w118	clueweb09-en0001-01-11069	-1	0
20032	w118	clueweb09-en0009-33-16872	-2	-2
20032	w118	clueweb09-en0001-43-24713	-1	0
20032	w118	clueweb09-en0001-25-29474	-1	2
20032	w118	clueweb09-en0001-25-29476	-1	2
20032	w101	clueweb09-en0001-01-11069	-1	2
20032	w101	clueweb09-en0009-33-16872	-2	2
20032	w101	clueweb09-en0001-43-24713	-1	2
20032	w101	clueweb09-en0001-25-29474	-1	2
20032	w101	clueweb09-en0001-25-29476	-1	2
20032	w102	clueweb09-en0001-01-11069	-1	0
20032	w102	clueweb09-en0009-33-16872	-2	0
20032	w102	clueweb09-en0001-43-24713	-1	0
20032	w102	clueweb09-en0001-25-29474	-1	0
20032	w102	clueweb09-en0001-25-29476	-1	0
20032	w108	clueweb09-en0001-01-11069	-1	1
20032	w108	clueweb09-en0009-33-16872	-2	1
20032	w108	clueweb09-en0001-43-24713	-1	1
20032	w108	clueweb09-en0001-25-29474	-1	1
20032	w108	clueweb09-en0001-25-29476	-1	1
20032	w121	clueweb09-en0001-01-11069	-1	1
20032	w121	clueweb09-en0009-33-16872	-2	-2
20032	w121	clueweb09-en0001-43-24713	-1	1
20032	w121	clueweb09-en0001-25-29474	-1	1
20032	w121	clueweb09-en0001-25-29476	-1	0
20032	w25	clueweb09-en0002-15-27827	-1	1
20032	w25	clueweb09-en0001-88-34061	-1	1
20032	w25	clueweb09-en0009-33-89702	-2	1
20032	w25	clueweb09-en0002-24-12780	-1	1
20032	w25	clueweb09-en0001-98-10909	-1	1
20032	w101	clueweb09-en0002-15-27827	-1	2
20032	w101	clueweb09-en0001-88-34061	-1	2
20032	w101	clueweb09-en0009-33-89702	-2	2
20032	w101	clueweb09-en0002-24-12780	-1	2
20032	w101	clueweb09-en0001-98-10909	-1	2
20032	w32	clueweb09-en0002-15-27827	-1	0
20032	w32	clueweb09-en0001-88-34061	-1	0
20032	w32	clueweb09-en0009-33-89702	-2	-2
20032	w32	clueweb09-en0002-24-12780	-1	0
20032	w32	clueweb09-en0001-98-10909	-1	0
20032	w102	clueweb09-en0002-15-27827	-1	0
20032	w102	clueweb09-en0001-88-34061	-1	0
20032	w102	clueweb09-en0009-33-89702	-2	0
20032	w102	clueweb09-en0002-24-12780	-1	0
20032	w102	clueweb09-en0001-98-10909	-1	0
20032	w103	clueweb09-en0002-15-27827	-1	1
20032	w103	clueweb09-en0001-88-34061	-1	1
20032	w103	clueweb09-en0009-33-89702	-2	0
20032	w103	clueweb09-en0002-24-12780	-1	2
20032	w103	clueweb09-en0001-98-10909	-1	1
20032	w106	clueweb09-en0002-51-16952	-1	1
20032	w106	clueweb09-en0002-48-02718	-1	0
20032	w106	clueweb09-en0002-65-00143	-1	0
20032	w106	clueweb09-en0002-60-33964	-1	0
20032	w106	clueweb09-en0011-89-23630	2	0
20032	w113	clueweb09-en0002-51-16952	-1	2
20032	w113	clueweb09-en0002-48-02718	-1	-2
20032	w113	clueweb09-en0002-65-00143	-1	2
20032	w113	clueweb09-en0002-60-33964	-1	2
20032	w113	clueweb09-en0011-89-23630	2	0
20032	w25	clueweb09-en0002-51-16952	-1	1
20032	w25	clueweb09-en0002-48-02718	-1	1
20032	w25	clueweb09-en0002-65-00143	-1	1
20032	w25	clueweb09-en0002-60-33964	-1	1
20032	w25	clueweb09-en0011-89-23630	2	1
20032	w102	clueweb09-en0002-51-16952	-1	0
20032	w102	clueweb09-en0002-48-02718	-1	0
20032	w102	clueweb09-en0002-65-00143	-1	0
20032	w102	clueweb09-en0002-60-33964	-1	0
20032	w102	clueweb09-en0011-89-23630	2	0
20032	w101	clueweb09-en0002-51-16952	-1	2
20032	w101	clueweb09-en0002-48-02718	-1	2
20032	w101	clueweb09-en0002-65-00143	-1	2
20032	w101	clueweb09-en0002-60-33964	-1	2
20032	w101	clueweb09-en0011-89-23630	2	2
20032	w102	clueweb09-en0002-72-01763	-1	0
20032	w102	clueweb09-en0002-72-01760	-1	0
20032	w102	clueweb09-en0008-92-27843	2	0
20032	w102	clueweb09-en0002-98-14162	-1	0
20032	w102	clueweb09-en0002-72-01754	-1	0
20032	w105	clueweb09-en0002-72-01763	-1	2
20032	w105	clueweb09-en0002-72-01760	-1	1
20032	w105	clueweb09-en0008-92-27843	2	1
20032	w105	clueweb09-en0002-98-14162	-1	1
20032	w105	clueweb09-en0002-72-01754	-1	2
20032	w197	clueweb09-en0002-72-01763	-1	1
20032	w197	clueweb09-en0002-72-01760	-1	2
20032	w197	clueweb09-en0008-92-27843	2	2
20032	w197	clueweb09-en0002-98-14162	-1	2
20032	w197	clueweb09-en0002-72-01754	-1	2
20032	w160	clueweb09-en0002-72-01763	-1	2
20032	w160	clueweb09-en0002-72-01760	-1	1
20032	w160	clueweb09-en0008-92-27843	2	2
20032	w160	clueweb09-en0002-98-14162	-1	2
20032	w160	clueweb09-en0002-72-01754	-1	2
20032	w226	clueweb09-en0002-72-01763	-1	0
20032	w226	clueweb09-en0002-72-01760	-1	0
20032	w226	clueweb09-en0008-92-27843	2	0
20032	w226	clueweb09-en0002-98-14162	-1	1
20032	w226	clueweb09-en0002-72-01754	-1	1
20032	w102	clueweb09-en0002-98-14167	-1	0
20032	w102	clueweb09-en0002-98-14165	-1	0
20032	w102	clueweb09-en0003-15-13386	-1	0
20032	w102	clueweb09-en0006-74-31596	0	0
20032	w102	clueweb09-en0003-15-13378	-1	0
20032	w108	clueweb09-en0002-98-14167	-1	1
20032	w108	clueweb09-en0002-98-14165	-1	1
20032	w108	clueweb09-en0003-15-13386	-1	1
20032	w108	clueweb09-en0006-74-31596	0	1
20032	w108	clueweb09-en0003-15-13378	-1	1
20032	w128	clueweb09-en0002-98-14167	-1	2
20032	w128	clueweb09-en0002-98-14165	-1	1
20032	w128	clueweb09-en0003-15-13386	-1	1
20032	w128	clueweb09-en0006-74-31596	0	2
20032	w128	clueweb09-en0003-15-13378	-1	2
20032	w140	clueweb09-en0002-98-14167	-1	1
20032	w140	clueweb09-en0002-98-14165	-1	1
20032	w140	clueweb09-en0003-15-13386	-1	1
20032	w140	clueweb09-en0006-74-31596	0	1
20032	w140	clueweb09-en0003-15-13378	-1	1
20032	w102	clueweb09-en0003-17-12524	-1	0
20032	w102	clueweb09-en0003-45-19958	-1	0
20032	w102	clueweb09-en0003-62-22135	-1	0
20032	w102	clueweb09-en0004-00-01975	1	0
20032	w102	clueweb09-en0003-17-12523	-1	0
20032	w101	clueweb09-en0003-17-12524	-1	2
20032	w101	clueweb09-en0003-45-19958	-1	2
20032	w101	clueweb09-en0003-62-22135	-1	2
20032	w101	clueweb09-en0004-00-01975	1	2
20032	w101	clueweb09-en0003-17-12523	-1	2
20032	w118	clueweb09-en0003-17-12524	-1	0
20032	w118	clueweb09-en0003-45-19958	-1	0
20032	w118	clueweb09-en0003-62-22135	-1	0
20032	w118	clueweb09-en0004-00-01975	1	1
20032	w118	clueweb09-en0003-17-12523	-1	1
20032	w103	clueweb09-en0003-17-12524	-1	1
20032	w103	clueweb09-en0003-45-19958	-1	2
20032	w103	clueweb09-en0003-62-22135	-1	2
20032	w103	clueweb09-en0004-00-01975	1	1
20032	w103	clueweb09-en0003-17-12523	-1	1
20032	w105	clueweb09-en0003-17-12524	-1	1
20032	w105	clueweb09-en0003-45-19958	-1	1
20032	w105	clueweb09-en0003-62-22135	-1	1
20032	w105	clueweb09-en0004-00-01975	1	-2
20032	w105	clueweb09-en0003-17-12523	-1	2
20032	w126	clueweb09-en0004-20-22372	-1	1
20032	w126	clueweb09-en0004-50-35458	-1	2
20032	w126	clueweb09-en0004-00-01989	-1	1
20032	w126	clueweb09-en0004-00-01981	-1	1
20032	w126	clueweb09-enwp01-72-16940	2	1
20032	w113	clueweb09-en0004-20-22372	-1	0
20032	w113	clueweb09-en0004-50-35458	-1	2
20032	w113	clueweb09-en0004-00-01989	-1	2
20032	w113	clueweb09-en0004-00-01981	-1	1
20032	w113	clueweb09-enwp01-72-16940	2	-2
20032	w195	clueweb09-en0004-20-22372	-1	-2
20032	w195	clueweb09-en0004-50-35458	-1	1
20032	w195	clueweb09-en0004-00-01989	-1	1
20032	w195	clueweb09-en0004-00-01981	-1	2
20032	w195	clueweb09-enwp01-72-16940	2	-2
20032	w101	clueweb09-en0004-20-22372	-1	2
20032	w101	clueweb09-en0004-50-35458	-1	2
20032	w101	clueweb09-en0004-00-01989	-1	2
20032	w101	clueweb09-en0004-00-01981	-1	2
20032	w101	clueweb09-enwp01-72-16940	2	2
20032	w102	clueweb09-en0004-20-22372	-1	0
20032	w102	clueweb09-en0004-50-35458	-1	0
20032	w102	clueweb09-en0004-00-01989	-1	0
20032	w102	clueweb09-en0004-00-01981	-1	0
20032	w102	clueweb09-enwp01-72-16940	2	0
20032	w126	clueweb09-en0004-55-01341	-1	1
20032	w126	clueweb09-en0004-59-06018	-1	1
20032	w126	clueweb09-en0003-99-13686	1	1
20032	w126	clueweb09-en0004-59-06017	-1	1
20032	w126	clueweb09-en0004-56-07272	-1	1
20032	w113	clueweb09-en0004-55-01341	-1	2
20032	w113	clueweb09-en0004-59-06018	-1	-2
20032	w113	clueweb09-en0003-99-13686	1	1
20032	w113	clueweb09-en0004-59-06017	-1	2
20032	w113	clueweb09-en0004-56-07272	-1	1
20032	w146	clueweb09-en0004-55-01341	-1	0
20032	w146	clueweb09-en0004-59-06018	-1	1
20032	w146	clueweb09-en0003-99-13686	1	1
20032	w146	clueweb09-en0004-59-06017	-1	1
20032	w146	clueweb09-en0004-56-07272	-1	0
20032	w102	clueweb09-en0004-55-01341	-1	0
20032	w102	clueweb09-en0004-59-06018	-1	0
20032	w102	clueweb09-en0003-99-13686	1	0
20032	w102	clueweb09-en0004-59-06017	-1	0
20032	w102	clueweb09-en0004-56-07272	-1	0
20032	w117	clueweb09-en0004-68-33317	-1	1
20032	w117	clueweb09-en0004-59-06023	-1	1
20032	w117	clueweb09-en0004-68-33319	-1	1
20032	w117	clueweb09-en0008-61-36689	2	1
20032	w117	clueweb09-en0004-59-06020	-1	1
20032	w223	clueweb09-en0004-68-33317	-1	0
20032	w223	clueweb09-en0004-59-06023	-1	0
20032	w223	clueweb09-en0004-68-33319	-1	0
20032	w223	clueweb09-en0008-61-36689	2	0
20032	w223	clueweb09-en0004-59-06020	-1	0
20032	w102	clueweb09-en0004-68-33317	-1	0
20032	w102	clueweb09-en0004-59-06023	-1	0
20032	w102	clueweb09-en0004-68-33319	-1	0
20032	w102	clueweb09-en0008-61-36689	2	0
20032	w102	clueweb09-en0004-59-06020	-1	0
20032	w101	clueweb09-en0004-68-33317	-1	2
20032	w101	clueweb09-en0004-59-06023	-1	2
20032	w101	clueweb09-en0004-68-33319	-1	2
20032	w101	clueweb09-en0008-61-36689	2	2
20032	w101	clueweb09-en0004-59-06020	-1	2
20032	w124	clueweb09-en0004-68-33317	-1	2
20032	w124	clueweb09-en0004-59-06023	-1	0
20032	w124	clueweb09-en0004-68-33319	-1	2
20032	w124	clueweb09-en0008-61-36689	2	1
20032	w124	clueweb09-en0004-59-06020	-1	2
20032	w101	clueweb09-en0004-68-33320	-1	2
20032	w101	clueweb09-en0004-99-09769	-1	2
20032	w101	clueweb09-en0004-99-09771	-1	2
20032	w101	clueweb09-en0004-99-09770	-1	2
20032	w101	clueweb09-en0005-19-12936	2	2
20032	w102	clueweb09-en0004-68-33320	-1	0
20032	w102	clueweb09-en0004-99-09769	-1	0
20032	w102	clueweb09-en0004-99-09771	-1	0
20032	w102	clueweb09-en0004-99-09770	-1	0
20032	w102	clueweb09-en0005-19-12936	2	0
20032	w160	clueweb09-en0004-68-33320	-1	2
20032	w160	clueweb09-en0004-99-09769	-1	0
20032	w160	clueweb09-en0004-99-09771	-1	0
20032	w160	clueweb09-en0004-99-09770	-1	0
20032	w160	clueweb09-en0005-19-12936	2	0
20032	w108	clueweb09-en0004-68-33320	-1	1
20032	w108	clueweb09-en0004-99-09769	-1	1
20032	w108	clueweb09-en0004-99-09771	-1	1
20032	w108	clueweb09-en0004-99-09770	-1	1
20032	w108	clueweb09-en0005-19-12936	2	1
20032	w103	clueweb09-en0004-68-33320	-1	1
20032	w103	clueweb09-en0004-99-09769	-1	1
20032	w103	clueweb09-en0004-99-09771	-1	2
20032	w103	clueweb09-en0004-99-09770	-1	0
20032	w103	clueweb09-en0005-19-12936	2	0
20032	w110	clueweb09-en0005-67-05601	-1	2
20032	w110	clueweb09-en0005-61-21024	-1	2
20032	w110	clueweb09-en0005-60-16441	-1	2
20032	w110	clueweb09-en0005-67-05607	-1	2
20032	w110	clueweb09-en0002-37-23375	1	2
20032	w113	clueweb09-en0005-67-05601	-1	2
20032	w113	clueweb09-en0005-61-21024	-1	0
20032	w113	clueweb09-en0005-60-16441	-1	0
20032	w113	clueweb09-en0005-67-05607	-1	1
20032	w113	clueweb09-en0002-37-23375	1	2
20032	w115	clueweb09-en0005-67-05601	-1	1
20032	w115	clueweb09-en0005-61-21024	-1	1
20032	w115	clueweb09-en0005-60-16441	-1	0
20032	w115	clueweb09-en0005-67-05607	-1	1
20032	w115	clueweb09-en0002-37-23375	1	1
20032	w101	clueweb09-en0005-67-05601	-1	2
20032	w101	clueweb09-en0005-61-21024	-1	2
20032	w101	clueweb09-en0005-60-16441	-1	2
20032	w101	clueweb09-en0005-67-05607	-1	2
20032	w101	clueweb09-en0002-37-23375	1	2
20032	w102	clueweb09-en0005-67-05601	-1	0
20032	w102	clueweb09-en0005-61-21024	-1	0
20032	w102	clueweb09-en0005-60-16441	-1	0
20032	w102	clueweb09-en0005-67-05607	-1	0
20032	w102	clueweb09-en0002-37-23375	1	0
20032	w113	clueweb09-en0005-75-30433	-1	1
20032	w113	clueweb09-en0008-23-06846	2	2
20032	w25	clueweb09-en0005-75-30433	-1	1
20032	w25	clueweb09-en0008-23-06846	2	1
20032	w25	clueweb09-en0006-16-14449	-1	1
20032	w25	clueweb09-en0006-52-06864	-1	1
20032	w25	clueweb09-en0006-22-25787	-1	1
20032	w136	clueweb09-en0005-75-30433	-1	0
20032	w136	clueweb09-en0008-23-06846	2	1
20032	w136	clueweb09-en0006-16-14449	-1	0
20032	w136	clueweb09-en0006-52-06864	-1	1
20032	w136	clueweb09-en0006-22-25787	-1	1
20032	w32	clueweb09-en0005-75-30433	-1	1
20032	w32	clueweb09-en0008-23-06846	2	0
20032	w32	clueweb09-en0006-16-14449	-1	1
20032	w32	clueweb09-en0006-52-06864	-1	1
20032	w32	clueweb09-en0006-22-25787	-1	2
20032	w102	clueweb09-en0005-75-30433	-1	0
20032	w102	clueweb09-en0008-23-06846	2	0
20032	w102	clueweb09-en0006-16-14449	-1	0
20032	w102	clueweb09-en0006-52-06864	-1	0
20032	w102	clueweb09-en0006-22-25787	-1	0
20032	w116	clueweb09-en0006-91-38617	-1	2
20032	w116	clueweb09-en0007-11-01964	-1	2
20032	w116	clueweb09-en0007-11-01965	-1	2
20032	w116	clueweb09-en0006-52-06865	-1	2
20032	w116	clueweb09-en0007-64-30991	2	1
20032	w101	clueweb09-en0006-91-38617	-1	2
20032	w101	clueweb09-en0007-11-01964	-1	2
20032	w101	clueweb09-en0007-11-01965	-1	2
20032	w101	clueweb09-en0006-52-06865	-1	2
20032	w101	clueweb09-en0007-64-30991	2	2
20032	w102	clueweb09-en0006-91-38617	-1	0
20032	w102	clueweb09-en0007-11-01964	-1	0
20032	w102	clueweb09-en0007-11-01965	-1	0
20032	w102	clueweb09-en0006-52-06865	-1	0
20032	w102	clueweb09-en0007-64-30991	2	0
20032	w121	clueweb09-en0006-91-38617	-1	1
20032	w121	clueweb09-en0007-11-01964	-1	1
20032	w121	clueweb09-en0007-11-01965	-1	1
20032	w121	clueweb09-en0006-52-06865	-1	1
20032	w121	clueweb09-en0007-64-30991	2	2
20032	w153	clueweb09-en0006-91-38617	-1	2
20032	w153	clueweb09-en0007-11-01964	-1	1
20032	w153	clueweb09-en0007-11-01965	-1	1
20032	w153	clueweb09-en0006-52-06865	-1	1
20032	w153	clueweb09-en0007-64-30991	2	1
20032	w106	clueweb09-en0007-11-01966	-1	2
20032	w106	clueweb09-en0007-45-31112	-1	1
20032	w106	clueweb09-en0007-18-30058	-1	1
20032	w106	clueweb09-en0010-42-11903	2	2
20032	w106	clueweb09-en0007-11-01967	-1	2
20032	w102	clueweb09-en0007-11-01966	-1	0
20032	w102	clueweb09-en0007-45-31112	-1	0
20032	w102	clueweb09-en0007-18-30058	-1	0
20032	w102	clueweb09-en0010-42-11903	2	0
20032	w102	clueweb09-en0007-11-01967	-1	0
20032	w108	clueweb09-en0007-11-01966	-1	1
20032	w108	clueweb09-en0007-45-31112	-1	1
20032	w108	clueweb09-en0007-18-30058	-1	1
20032	w108	clueweb09-en0010-42-11903	2	1
20032	w108	clueweb09-en0007-11-01967	-1	1
20032	w121	clueweb09-en0007-11-01966	-1	1
20032	w121	clueweb09-en0007-45-31112	-1	0
20032	w121	clueweb09-en0007-18-30058	-1	1
20032	w121	clueweb09-en0010-42-11903	2	0
20032	w121	clueweb09-en0007-11-01967	-1	1
20032	w103	clueweb09-en0007-11-01966	-1	1
20032	w103	clueweb09-en0007-45-31112	-1	1
20032	w103	clueweb09-en0007-18-30058	-1	2
20032	w103	clueweb09-en0010-42-11903	2	1
20032	w103	clueweb09-en0007-11-01967	-1	2
20032	w141	clueweb09-en0007-53-02827	-1	0
20032	w141	clueweb09-en0007-58-10929	-1	0
20032	w141	clueweb09-en0007-55-23885	-1	1
20032	w141	clueweb09-en0007-59-16893	-1	0
20032	w141	clueweb09-en0008-92-27842	2	0
20032	w126	clueweb09-en0007-53-02827	-1	1
20032	w126	clueweb09-en0007-58-10929	-1	0
20032	w126	clueweb09-en0007-55-23885	-1	1
20032	w126	clueweb09-en0007-59-16893	-1	1
20032	w126	clueweb09-en0008-92-27842	2	2
20032	w113	clueweb09-en0007-53-02827	-1	1
20032	w113	clueweb09-en0007-58-10929	-1	2
20032	w113	clueweb09-en0007-55-23885	-1	-2
20032	w113	clueweb09-en0007-59-16893	-1	0
20032	w113	clueweb09-en0008-92-27842	2	1
20032	w115	clueweb09-en0007-53-02827	-1	1
20032	w115	clueweb09-en0007-58-10929	-1	1
20032	w115	clueweb09-en0007-55-23885	-1	1
20032	w115	clueweb09-en0007-59-16893	-1	1
20032	w115	clueweb09-en0008-92-27842	2	1
20032	w227	clueweb09-en0007-53-02827	-1	2
20032	w227	clueweb09-en0007-58-10929	-1	0
20032	w227	clueweb09-en0007-55-23885	-1	2
20032	w227	clueweb09-en0007-59-16893	-1	0
20032	w227	clueweb09-en0008-92-27842	2	2
20032	w109	clueweb09-en0007-85-17442	-1	1
20032	w109	clueweb09-en0008-82-30904	2	1
20032	w109	clueweb09-en0007-86-08720	-1	1
20032	w109	clueweb09-en0007-75-15739	-1	1
20032	w109	clueweb09-en0007-86-03280	-1	1
20032	w102	clueweb09-en0007-85-17442	-1	0
20032	w102	clueweb09-en0008-82-30904	2	0
20032	w102	clueweb09-en0007-86-08720	-1	0
20032	w102	clueweb09-en0007-75-15739	-1	0
20032	w102	clueweb09-en0007-86-03280	-1	0
20032	w121	clueweb09-en0007-85-17442	-1	1
20032	w121	clueweb09-en0008-82-30904	2	0
20032	w121	clueweb09-en0007-86-08720	-1	1
20032	w121	clueweb09-en0007-75-15739	-1	1
20032	w121	clueweb09-en0007-86-03280	-1	1
20032	w201	clueweb09-en0007-85-17442	-1	-2
20032	w201	clueweb09-en0008-82-30904	2	1
20032	w201	clueweb09-en0007-86-08720	-1	2
20032	w201	clueweb09-en0007-75-15739	-1	2
20032	w201	clueweb09-en0007-86-03280	-1	2
20032	w101	clueweb09-en0007-85-17442	-1	2
20032	w101	clueweb09-en0008-82-30904	2	2
20032	w101	clueweb09-en0007-86-08720	-1	2
20032	w101	clueweb09-en0007-75-15739	-1	2
20032	w101	clueweb09-en0007-86-03280	-1	2
20032	w110	clueweb09-en0007-87-35296	-1	1
20032	w110	clueweb09-en0007-90-35038	-1	1
20032	w110	clueweb09-en0002-08-23998	1	1
20032	w110	clueweb09-en0007-92-33754	-1	1
20032	w110	clueweb09-en0007-86-25028	-1	1
20032	w141	clueweb09-en0007-87-35296	-1	0
20032	w141	clueweb09-en0007-90-35038	-1	0
20032	w141	clueweb09-en0002-08-23998	1	2
20032	w141	clueweb09-en0007-92-33754	-1	1
20032	w141	clueweb09-en0007-86-25028	-1	0
20032	w126	clueweb09-en0007-87-35296	-1	1
20032	w126	clueweb09-en0007-90-35038	-1	1
20032	w126	clueweb09-en0002-08-23998	1	1
20032	w126	clueweb09-en0007-92-33754	-1	2
20032	w126	clueweb09-en0007-86-25028	-1	1
20032	w102	clueweb09-en0007-87-35296	-1	0
20032	w102	clueweb09-en0007-90-35038	-1	0
20032	w102	clueweb09-en0002-08-23998	1	0
20032	w102	clueweb09-en0007-92-33754	-1	0
20032	w102	clueweb09-en0007-86-25028	-1	0
20032	w131	clueweb09-en0007-87-35296	-1	1
20032	w131	clueweb09-en0007-90-35038	-1	1
20032	w131	clueweb09-en0002-08-23998	1	1
20032	w131	clueweb09-en0007-92-33754	-1	1
20032	w131	clueweb09-en0007-86-25028	-1	0
20032	w118	clueweb09-en0007-97-29258	-1	0
20032	w118	clueweb09-en0007-98-24915	-1	-2
20032	w118	clueweb09-en0009-33-52452	-2	-2
20032	w118	clueweb09-en0007-97-09788	-1	0
20032	w118	clueweb09-en0007-98-24918	-1	-2
20032	w228	clueweb09-en0007-97-29258	-1	2
20032	w228	clueweb09-en0007-98-24915	-1	-2
20032	w228	clueweb09-en0009-33-52452	-2	-2
20032	w228	clueweb09-en0007-97-09788	-1	-2
20032	w228	clueweb09-en0007-98-24918	-1	-2
20032	w102	clueweb09-en0007-97-29258	-1	0
20032	w102	clueweb09-en0007-98-24915	-1	0
20032	w102	clueweb09-en0009-33-52452	-2	0
20032	w102	clueweb09-en0007-97-09788	-1	0
20032	w102	clueweb09-en0007-98-24918	-1	0
20032	w121	clueweb09-en0007-97-29258	-1	0
20032	w121	clueweb09-en0007-98-24915	-1	0
20032	w121	clueweb09-en0009-33-52452	-2	-2
20032	w121	clueweb09-en0007-97-09788	-1	1
20032	w121	clueweb09-en0007-98-24918	-1	0
20032	w101	clueweb09-en0007-97-29258	-1	2
20032	w101	clueweb09-en0007-98-24915	-1	2
20032	w101	clueweb09-en0009-33-52452	-2	2
20032	w101	clueweb09-en0007-97-09788	-1	2
20032	w101	clueweb09-en0007-98-24918	-1	2
20032	w126	clueweb09-en0004-29-40283	1	1
20032	w126	clueweb09-en0007-99-01972	-1	1
20032	w126	clueweb09-en0008-03-42445	-1	0
20032	w126	clueweb09-en0007-99-01973	-1	1
20032	w126	clueweb09-en0007-99-01975	-1	1
20032	w102	clueweb09-en0004-29-40283	1	0
20032	w102	clueweb09-en0007-99-01972	-1	0
20032	w102	clueweb09-en0008-03-42445	-1	0
20032	w102	clueweb09-en0007-99-01973	-1	0
20032	w102	clueweb09-en0007-99-01975	-1	0
20032	w101	clueweb09-en0004-29-40283	1	2
20032	w101	clueweb09-en0007-99-01972	-1	2
20032	w101	clueweb09-en0008-03-42445	-1	2
20032	w101	clueweb09-en0007-99-01973	-1	2
20032	w101	clueweb09-en0007-99-01975	-1	2
20032	w105	clueweb09-en0004-29-40283	1	-2
20032	w105	clueweb09-en0007-99-01972	-1	2
20032	w105	clueweb09-en0008-03-42445	-1	1
20032	w105	clueweb09-en0007-99-01973	-1	2
20032	w105	clueweb09-en0007-99-01975	-1	2
20032	w108	clueweb09-en0004-29-40283	1	1
20032	w108	clueweb09-en0007-99-01972	-1	1
20032	w108	clueweb09-en0008-03-42445	-1	1
20032	w108	clueweb09-en0007-99-01973	-1	1
20032	w108	clueweb09-en0007-99-01975	-1	1
20032	w112	clueweb09-en0008-44-20446	-1	2
